Price,Close,High,Low,Open,Volume,return,lag1,lag2,lag3,lag5,lag10,sma10,sma20,sma50,price_to_sma10,price_to_sma20,sma10_sma20_r,volatility_10,volatility_20,vol_ratio,rsi_14,volume_ma20,volume_ratio,vol_confirmed_move,target
2015-04-09,173.7708740234375,174.00378754198945,172.34843879891193,172.83921994922966,85548900.0,0.004423494813149409,0.003377099669529038,-0.002646620862867599,0.006733343753201559,-0.0035357596458304164,-0.014653868695826966,172.17542266845703,172.5517349243164,172.18105560302735,1.0092664291468167,1.0070653540496468,0.9978191337454565,0.005976074537511928,0.007914284185145056,0.7550998166996445,50.984388792927554,120511575.0,0.7098811877614246,0.002397339524593988,1
2015-04-10,174.71922302246094,174.76081745509825,173.82084928025708,174.02048224837404,72722900.0,0.005457468084643091,0.004423494813149409,0.003377099669529038,-0.002646620862867599,0.0035971739471434283,-0.002381281386315659,172.57221221923828,172.7122947692871,172.36055725097657,1.012441231271319,1.0116200659359817,0.9991889254309547,0.005919615218021273,0.007520865688676606,0.7870922661115767,48.85162762470068,119448045.0,0.608824531200992,0.0026931321558857084,0
2015-04-13,173.9289093017578,175.20994622951594,173.87900107989284,174.57774157166983,74436600.0,-0.004523335824367369,0.005457468084643091,0.004423494813149409,0.003377099669529038,0.006733343753201559,0.0022897388725420242,172.8508728027344,172.88592529296875,172.4936117553711,1.0062368010154843,1.0060327872672206,0.9997972507584122,0.0063026012077995585,0.00744933601512907,0.8460621450018397,47.2671626548035,115049330.0,0.6469972489192245,0.0035309668368285496,1
2015-04-14,174.26170349121094,174.4447088207474,173.10544946886912,173.72932781242417,75099900.0,0.0019133920334988286,-0.004523335824367369,0.005457468084643091,0.004423494813149409,-0.002646620862867599,0.012199645113553093,172.9540252685547,172.96232986450195,172.67539123535155,1.0075608429501757,1.007512466024983,0.9999519861003621,0.005113982491980409,0.006869754295615336,0.7444199998891432,52.11098460987211,111999365.0,0.6705386231430865,-0.003033071375685094,1
2015-04-15,175.04360961914062,175.55103114849615,174.6443310577444,174.72751990891874,99529300.0,0.0044869647906840004,0.0019133920334988286,-0.004523335824367369,0.005457468084643091,0.003377099669529038,-0.008739684164620676,173.2867660522461,173.10349807739257,172.83189849853517,1.0101383597081202,1.0112078124549548,1.0010587190720523,0.004022299950248561,0.006875929257823271,0.5849827418849726,66.98181672647715,112250310.0,0.8866728296785995,0.001696552728626896,0
2015-04-16,174.99366760253906,175.5010890339354,174.5112002831102,174.71084587168448,68934900.0,-0.0002853118529161369,0.0044869647906840004,0.0019133920334988286,-0.004523335824367369,0.004423494813149409,-0.0035357596458304164,173.67522735595702,173.13865356445314,172.9390432739258,1.0075914122391205,1.0107140375640924,1.0030990987884987,0.0036453549900551225,0.00635303261290588,0.5737976195257929,69.14378807742732,104256630.0,0.6612039924942903,0.0029667990337815687,0
2015-04-17,172.98062133789062,174.04537241941927,172.19869198583558,173.8041451072998,191113200.0,-0.01150353776926738,-0.0002853118529161369,0.0044869647906840004,0.0019133920334988286,0.005457468084643091,0.0035971739471434283,173.80083312988282,173.1129066467285,173.0188473510742,0.9952807372828918,0.9992358437542278,1.0039738601614387,0.005619815882145039,0.006801845801258724,0.826219242004142,57.236178248459986,107916425.0,1.770937093218201,-0.0005052693434640024,1
2015-04-20,174.56114196777344,174.8938719621486,173.82080694137838,173.90398309355433,92189500.0,0.009136980880624312,-0.01150353776926738,-0.0002853118529161369,0.0044869647906840004,-0.004523335824367369,0.006733343753201559,173.96886291503907,173.08961334228516,173.09614166259766,1.0034045118351071,1.0085015420456127,1.0050797361885324,0.005946394828519624,0.006823638770659822,0.8714404481796196,55.45704111330496,103640145.0,0.8895153514113667,-0.010232573441303803,0
2015-04-21,174.35313415527344,175.40124477019765,174.05367216631907,175.24319362424504,72559800.0,-0.0011916043293208611,0.009136980880624312,-0.01150353776926738,-0.0002853118529161369,0.0019133920334988286,-0.002646620862867599,174.16184692382814,173.07297439575194,173.17871612548828,1.0010983302877408,1.0073966473621367,1.0062914070315008,0.005864939455162529,0.006815000879548505,0.8605926189625205,62.10829883775353,103678910.0,0.6998511076167757,0.0063945261895782275,1
2015-04-22,175.20999145507812,175.39299677770984,173.770902991398,174.69424341273557,78264600.0,0.004914493243589169,-0.0011916043293208611,0.009136980880624312,-0.01150353776926738,0.0044869647906840004,0.003377099669529038,174.38228759765624,173.14825668334962,173.29366577148437,1.0047464904195522,1.0119073377417769,1.0071270189948456,0.0059499466589032594,0.00677073519123804,0.878774090382835,68.40857937787592,103701875.0,0.7547076656039247,-0.0008993129217052774,1
2015-04-23,175.65081787109375,176.29965013641794,174.6941970850558,174.81065383286185,102585900.0,0.0025159890275359142,0.004914493243589169,-0.0011916043293208611,0.009136980880624312,-0.0002853118529161369,0.004423494813149409,174.57028198242188,173.37285232543945,173.38132537841796,1.0061896897707978,1.0131391132758103,1.0069066733396916,0.0058680879309117645,0.005768778915459402,1.017214910972967,67.90525165788722,100855085.0,1.017161405396664,0.004998832854461568,1
2015-04-24,176.0584259033203,176.32462003232672,175.60923917666534,176.06675240287345,61327400.0,0.0023205586923351618,0.0025159890275359142,0.004914493243589169,-0.0011916043293208611,-0.01150353776926738,0.005457468084643091,174.7042022705078,173.63820724487306,173.47514953613282,1.0077515229468588,1.0139382840726647,1.0061391731839953,0.0056899430624939035,0.005705812027951881,0.9972188068271024,65.55304942715881,96268095.0,0.6370480271786826,0.0016028058463949662,0
2015-04-27,175.32643127441406,176.7488665984701,175.13509946927405,176.6240960236707,79358100.0,-0.004157680185714052,0.0023205586923351618,0.0025159890275359142,0.004914493243589169,0.009136980880624312,-0.004523335824367369,174.84395446777344,173.8474136352539,173.52137390136718,1.0027594709128451,1.0085075619374082,1.0057322729839995,0.005653142094517468,0.005842147660118129,0.9676479307616749,63.83797653958944,94289050.0,0.84164704172966,0.0019530913585639371,1
2015-04-28,175.88375854492188,175.93366677414596,174.1285805578068,175.30147471591496,86863500.0,0.0031787977799850875,-0.004157680185714052,0.0023205586923351618,0.0025159890275359142,-0.0011916043293208611,0.0019133920334988286,175.00615997314452,173.9800926208496,173.5645001220703,1.0050146724658837,1.0109418606197715,1.0058976135535862,0.005694471272853013,0.005270486597231874,1.0804450723475554,63.75171327753638,93823205.0,0.9258210695317859,-0.003849267916308898,0
2015-04-29,175.16004943847656,175.7589608327745,174.35316595144636,174.99367176429075,125684900.0,-0.004114701166455181,0.0031787977799850875,-0.004157680185714052,0.0023205586923351618,0.004914493243589169,0.0044869647906840004,175.01780395507814,174.15228500366212,173.58768768310546,1.0008127486471887,1.0057866851117874,1.004969897187383,0.005748817562672476,0.0049209853370341785,1.1682248917525169,56.66386080998983,93769015.0,1.3403670711481825,0.004260755870130957,0
2015-04-30,173.40484619140625,174.97701851659326,172.70609306356445,174.58605388663588,161304900.0,-0.010020568347046566,-0.004114701166455181,0.0031787977799850875,-0.004157680185714052,0.0025159890275359142,-0.0002853118529161369,174.85892181396486,174.26707458496094,173.57543914794923,0.9916842926430393,0.9950522587493467,1.0033962079779757,0.00658177504588779,0.005423855914412016,1.2134863369801188,44.1479510797271,94969080.0,1.6984991325597762,-0.006988816361966825,1
2015-05-01,175.28480529785156,175.32639971290897,174.08695722406594,174.18677366593695,103399700.0,0.010841445021497309,-0.010020568347046566,-0.004114701166455181,0.0031787977799850875,0.0023205586923351618,-0.01150353776926738,175.08934020996094,174.44508666992186,173.60327423095703,1.0011163734334496,1.0048136559415892,1.003693159562918,0.0063685226159084455,0.00585373544378466,1.087941653166163,55.50295770042508,95794020.0,1.0793961877787361,-0.010816163273178334,1
2015-05-04,175.78392028808594,176.36620404488573,175.60091500840113,175.7090452606993,70927200.0,0.0028474515482745932,0.010841445021497309,-0.010020568347046566,-0.004114701166455181,-0.004157680185714052,0.009136980880624312,175.21161804199218,174.59024047851562,173.6202227783203,1.00326634873012,1.0068370362873589,1.0035590624182285,0.005798239482843256,0.005717829385387172,1.0140630459631386,56.09568316134741,93621970.0,0.7575914072305892,0.00821338559024921,0
2015-05-05,173.7708740234375,175.90038899608157,173.62946315094771,175.5426922186258,113326200.0,-0.011451822563459335,0.0028474515482745932,0.010841445021497309,-0.010020568347046566,0.0031787977799850875,-0.0011916043293208611,175.15339202880858,174.65761947631836,173.5974072265625,0.9921068156924777,0.9949229500806228,1.0028385395036112,0.006963500018830354,0.006309491821300905,1.1036546549314021,45.36079148534764,95226465.0,1.1900704284255432,0.0033886678839761216,0
2015-05-06,173.0554962158203,174.62766884021258,171.99074505712267,174.31989297658694,135060200.0,-0.004116787762261542,-0.011451822563459335,0.0028474515482745932,0.010841445021497309,-0.004114701166455181,0.004914493243589169,174.9379425048828,174.66011505126954,173.55034698486327,0.9892393481819419,0.9908129063411059,1.0015906748574608,0.006793835955913489,0.006346314573188064,1.0705167349592335,43.26209608117312,97511880.0,1.3850640557847926,-0.01586150780587279,1
2015-05-07,173.74595642089844,174.17020182035276,172.6229830117935,172.95571305311998,88244900.0,0.003989819567574049,-0.004116787762261542,-0.011451822563459335,0.0028474515482745932,-0.010020568347046566,0.0025159890275359142,174.7474563598633,174.65886917114258,173.5200765991211,0.9942688725785946,0.9947731669477969,1.0005072012039302,0.006898958617141712,0.0063312489166552546,1.089667885113949,52.930070183350644,97646680.0,0.903716337309164,-0.0037204083579901906,1
2015-05-08,176.0334930419922,176.23313866284923,175.33475240824686,175.417941256813,155877300.0,0.013165984798818586,0.003989819567574049,-0.004116787762261542,-0.011451822563459335,0.010841445021497309,0.0023205586923351618,174.74496307373047,174.72458267211914,173.53969787597657,1.0073737745889593,1.007491277700341,1.0001166430121031,0.008217392807729413,0.0068901692336675105,1.1926256858215725,55.34738139466836,101804400.0,1.5311450192722516,0.006108992358685973,0
2015-05-11,175.1932830810547,176.25803398478618,175.11842075801857,175.9918526052693,75708100.0,-0.0047730119218680755,0.013165984798818586,0.003989819567574049,-0.004116787762261542,0.0028474515482745932,-0.004157680185714052,174.73164825439454,174.78780136108398,173.55444091796875,1.0026419645855342,1.0023198513672762,0.9996787355510386,0.008254340980336578,0.006899773352574974,1.19632059758254,52.91733957281587,101867975.0,0.743198242627283,0.009784936764939495,0
2015-05-12,174.6692657470703,175.20996783389103,173.53796603824514,174.36148987906336,119727600.0,-0.0029910811919765523,-0.0047730119218680755,0.013165984798818586,0.003989819567574049,-0.011451822563459335,0.0031787977799850875,174.61019897460938,174.80817947387695,173.53667419433594,1.0003382779059173,0.9992053362306917,0.9988674414443109,0.008217075039562864,0.006929677895479121,1.185780228677531,48.07795152166013,104099360.0,1.1501281083764587,-0.005489575172956416,1
2015-05-13,174.70254516601562,175.70074779807248,174.4696316416302,175.07686956643255,94667900.0,0.00019052818939258032,-0.0029910811919765523,-0.0047730119218680755,0.013165984798818586,-0.004116787762261542,-0.004114701166455181,174.56444854736327,174.7911262512207,173.5339828491211,1.0007910924578374,0.999493217492759,0.9987031509624142,0.008128399297095001,0.006853998011793744,1.185935461771127,46.52872268881278,103856290.0,0.9115278429452852,-0.002726453786996599,1
2015-05-14,176.52427673339844,176.61577938439606,175.4428852287453,175.71739318173815,95934000.0,0.010427618931662774,0.00019052818939258032,-0.0029910811919765523,-0.0047730119218680755,0.003989819567574049,-0.010020568347046566,174.8763916015625,174.86765670776367,173.58246704101563,1.0094231423506868,1.0094735645048603,1.0000499514545071,0.00796261012884184,0.007244218249525918,1.0991676195513485,51.545318893484854,105206245.0,0.9118660208811749,0.00017373618192710708,1
2015-05-15,176.71556091308594,176.85697176525187,176.23309363890243,176.71556091308594,76510100.0,0.0010836140117791437,0.010427618931662774,0.00019052818939258032,-0.0029910811919765523,0.013165984798818586,0.010841445021497309,175.01946716308595,175.05440368652344,173.6309671020508,1.0096908862624951,1.0094893769684148,0.9998004247668053,0.007303928780066322,0.006674479810165137,1.09430682057687,54.779469668810755,99476090.0,0.7691305518743248,0.008020200303644946,1
2015-05-18,177.2646026611328,177.51414379393768,176.482673264118,176.54922179714424,74549700.0,0.0031069236076890494,0.0010836140117791437,0.010427618931662774,0.00019052818939258032,-0.0047730119218680755,0.0028474515482745932,175.16753540039062,175.1895767211914,173.73947448730468,1.0119717803641457,1.011844460034536,0.9998741858892903,0.007312319633004666,0.006423306807757116,1.1384042288271101,54.75367261197488,98594100.0,0.7561273950469652,0.0008193502399629555,0
2015-05-19,177.20639038085938,177.6555898624759,176.9235685993002,177.38108188878502,72114600.0,-0.00032839201622625325,0.0031069236076890494,0.0010836140117791437,0.010427618931662774,-0.0029910811919765523,-0.011451822563459335,175.5110870361328,175.3322395324707,173.8325732421875,1.0096592379054523,1.0106891399629991,1.0010200491600347,0.005949955019816975,0.006412193411440535,0.9279125937157726,57.38299481738637,98571840.0,0.7315943376931991,0.002273007719030635,0
2015-05-20,177.08157348632812,177.83022216944553,176.76547117029347,177.30616047556347,76857500.0,-0.0007043588792875477,-0.00032839201622625325,0.0031069236076890494,0.0010836140117791437,0.00019052818939258032,-0.004116787762261542,175.9136947631836,175.4258186340332,173.97915771484375,1.0066389300998806,1.0094384900990492,1.0027810964939443,0.005652125867747933,0.006346641279659459,0.8905696129167723,65.03394145099703,98501485.0,0.7802674243946678,-0.00025623359269263057,1
2015-05-21,177.5973358154297,177.80529522504963,176.7738119839141,176.9401896658781,64764600.0,0.002912569156391598,-0.0007043588792875477,-0.00032839201622625325,0.0031069236076890494,0.010427618931662774,0.003989819567574049,176.29883270263673,175.52314453125,174.14400817871095,1.0073653528664206,1.0118171953318122,1.0044192928143936,0.005626905252933447,0.0063537208408241605,0.885607881413242,60.643195838061956,96610420.0,0.6703686827983979,-0.0004721801341253491,0
2015-05-22,177.17312622070312,177.63062682707135,177.1065776778336,177.21470795376445,57433500.0,-0.0023886033694077158,0.002912569156391598,-0.0007043588792875477,-0.00032839201622625325,0.0010836140117791437,0.013165984798818586,176.4127960205078,175.57887954711913,174.25731018066406,1.0043099492630168,1.0090799455930926,1.0047495261135033,0.004240646071306037,0.006372675726887735,0.6654419984707223,56.43807446819043,96415725.0,0.5956860252827015,0.001734976744131902,0
2015-05-26,175.26815795898438,177.1065244109385,174.85223921076997,176.68227916434677,124308600.0,-0.010752015852255936,-0.0023886033694077158,0.002912569156391598,-0.0007043588792875477,0.0031069236076890494,-0.0047730119218680755,176.42028350830077,175.57596588134766,174.35354736328125,0.9934694269479383,0.9982468675549175,1.0048088451213402,0.005363586981486181,0.006775229332725674,0.7916465580846117,57.00916020937621,98663250.0,1.2599280887260453,-0.0030094684779424555,1
2015-05-27,176.93190002441406,177.164813596282,175.31813263873076,175.7257377359185,93214000.0,0.0094925517835307,-0.010752015852255936,-0.0023886033694077158,0.002912569156391598,-0.00032839201622625325,-0.0029910811919765523,176.64654693603515,175.62837295532228,174.43751312255858,1.0016153901297729,1.0074220756427743,1.0057973205785598,0.005991663350781897,0.007071500388044334,0.8472973233391743,66.66657919321486,98980775.0,0.9417384335493433,-0.010125586566201213,0
2015-05-28,176.73223876953125,176.84036903661448,176.04181197319468,176.62409580961238,74974600.0,-0.0011284638601363195,0.0094925517835307,-0.010752015852255936,-0.0023886033694077158,-0.0007043588792875477,0.00019052818939258032,176.84951629638672,175.706982421875,174.52775299072266,0.9993368512998423,1.0058350347466247,1.0065024955682664,0.006033273197103653,0.00700412173403236,0.861388968696611,63.40525856506628,96445260.0,0.7773798318341409,0.00737931830915797,0
2015-05-29,175.6342010498047,176.70726603429128,175.3680196018721,176.66568430602717,124919600.0,-0.006213001812071517,-0.0011284638601363195,0.0094925517835307,-0.010752015852255936,0.002912569156391598,0.010427618931662774,176.76050872802733,175.8184501647949,174.5546258544922,0.9936280581769786,0.9989520490322971,1.0053581325642982,0.005464928763522751,0.006751144230388461,0.8094818562642824,47.99330077789502,94625995.0,1.3201404117335833,-0.0014897307449468296,1
2015-06-01,175.99185180664062,176.63235749126358,175.201596090961,176.29962759516937,93338800.0,0.002036338906079571,-0.006213001812071517,-0.0011284638601363195,0.0094925517835307,-0.0023886033694077158,0.0010836140117791437,176.68813781738282,175.8538024902344,174.60455169677735,0.9960592373696199,1.000785023209344,1.0047444827199274,0.005503615280241509,0.006325997604893648,0.8699995833043055,54.217904515055835,94122950.0,0.9916688756567872,-0.006161240521430543,0
2015-06-02,175.8171844482422,176.5076111354182,174.9104845682582,175.53436272853165,91531000.0,-0.0009924741208493515,0.002036338906079571,-0.006213001812071517,-0.0011284638601363195,-0.010752015852255936,0.0031069236076890494,176.54339599609375,175.8554656982422,174.62035522460937,0.9958864983662848,0.9997823141302545,1.0039119074014566,0.005364570415026265,0.006300285120232492,0.8514805778866565,56.29543963474233,95153140.0,0.9619335736056635,0.0019588227609973695,1
2015-06-03,176.2830352783203,176.90691352294607,175.79225410549518,176.34958381422064,87820900.0,0.0026496319545787905,-0.0009924741208493515,0.002036338906079571,-0.006213001812071517,0.0094925517835307,-0.00032839201622625325,176.45106048583983,175.98107376098633,174.65229766845704,0.9990477517842234,1.0017158749567814,1.0026706663097864,0.005475576541014264,0.005709244425560315,0.9590720124890925,58.27513202150692,93877875.0,0.9354802715762367,-0.0009284399601045381,0
2015-06-04,174.79405212402344,176.23312772649365,174.4779497504916,175.5759815578114,151882800.0,-0.008446548199865234,0.0026496319545787905,-0.0009924741208493515,0.002036338906079571,-0.0011284638601363195,-0.0007043588792875477,176.22230834960936,176.0680015563965,174.674091796875,0.991895145177917,0.9927644465711448,1.0008764045246656,0.006025991564821527,0.005978573534287499,1.0079313284786215,40.613835553392335,94719005.0,1.6035092429444333,0.004248709329568016,0
2015-06-05,174.49456787109375,175.16835426135324,173.83740909313252,174.64429253878083,121704700.0,-0.0017133549413751448,-0.008446548199865234,0.0026496319545787905,-0.0009924741208493515,-0.006213001812071517,0.002912569156391598,175.9120315551758,176.10543212890624,174.74080505371094,0.9919422016132112,0.9908528417417961,0.9989017909817292,0.005842903028903902,0.005940094958489415,0.9836379838597344,38.091303145489746,96391995.0,1.2626017336813082,-0.010664626400772577,0
2015-06-08,173.4215087890625,174.53618088064647,173.34664644724396,174.38644350417422,89063300.0,-0.006149527146449452,-0.0017133549413751448,-0.008446548199865234,0.0026496319545787905,0.002036338906079571,-0.0023886033694077158,175.53686981201173,175.97483291625977,174.79420867919922,0.9879491925245412,0.9854904017530035,0.9975112173883611,0.00600760956304017,0.005257478883241367,1.1426787813052193,30.49013820915269,93051295.0,0.9571419720703511,-0.001639923927444287,0
2015-06-09,173.39654541015625,173.93724746657017,172.76435340274276,173.39654541015625,105034700.0,-0.00014394626756830675,-0.006149527146449452,-0.0017133549413751448,-0.008446548199865234,-0.0009924741208493515,-0.010752015852255936,175.3497085571289,175.88499603271484,174.8392935180664,0.9888613265283169,0.9858518311471223,0.9969566052383094,0.005196132193961625,0.005171501984782111,1.0047626800206193,30.593416364574722,94517625.0,1.1112710460086148,-0.006833791464493254,1
2015-06-10,175.4761199951172,175.85877083412583,174.10359318232116,174.16181520768131,134551300.0,0.0119931719518509,-0.00014394626756830675,-0.006149527146449452,-0.0017133549413751448,0.0026496319545787905,0.0094925517835307,175.20413055419922,175.9253387451172,174.8842123413086,1.0015524145467212,0.9974465375300438,0.9959004871267415,0.005787017507363335,0.005834875163946549,0.9917979982024423,43.180247835426286,95258810.0,1.4124814282269536,-0.00020332142960282113,1
2015-06-11,176.0417938232422,176.424432007937,175.68409705806988,175.9170105686235,73876400.0,0.003223651332960431,0.0119931719518509,-0.00014394626756830675,-0.006149527146449452,-0.008446548199865234,-0.0011284638601363195,175.1350860595703,175.9923011779785,174.97072418212892,1.005177190842065,1.0002812205132408,0.9951292464916331,0.005922537859631558,0.005872635984456542,1.008497355413667,43.42016600617037,94219235.0,0.7840904248479623,0.009403731291001438,0
2015-06-12,174.6942138671875,175.91701618303716,174.41970592966666,175.21827562907586,135382400.0,-0.007654886528864591,0.003223651332960431,0.0119931719518509,-0.00014394626756830675,-0.0017133549413751448,-0.006213001812071517,175.04108734130858,175.90079803466796,175.04242736816406,0.9980183311279098,0.9931405418226548,0.9951125253383447,0.00609547122200219,0.005634414123547968,1.0818287559885458,40.27411923600069,96191655.0,1.4074235441733485,0.004537042784214309,0
