Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-06-09,211.0697784423828,212.45718942806715,209.80375285188111,211.6594251342206,132256400
2017-06-12,211.0264129638672,211.07843905502793,210.17662260150766,210.82697520393188,86108100
2017-06-13,212.0583038330078,212.11032992317647,211.21718009139528,211.5640295134911,60067000
2017-06-14,211.78945922851562,212.33574631822515,210.96566882947198,212.3270797150871,78602300
2017-06-15,211.38189697265625,211.5032955698595,210.15923116631717,210.4367080035868,66464900
2017-06-16,211.42808532714844,211.59364686891837,210.54801112129442,211.54136707593415,84553100
2017-06-19,213.1882781982422,213.24926686697899,212.16006003399033,212.2559107671326,65123800
2017-06-20,211.75050354003906,212.83971030275762,211.73308580494188,212.83100143520903,56906400
2017-06-21,211.69825744628906,212.25593086574634,211.22772590011513,212.14266238565773,55977600
2017-06-22,211.6023712158203,212.20361547108342,211.428100794464,211.7069441054188,44148100
2017-06-23,211.85508728027344,212.18619711182996,211.27998288906974,211.66338581653886,66986800
2017-06-26,211.99449157714844,212.9442900095876,211.7853723814404,212.5260250262087,56700500
2017-06-27,210.28663635253906,212.07293827520004,210.26920531977657,211.77666390216672,82247700
2017-06-28,212.16876220703125,212.3691725225431,211.0708333133998,211.30610569003233,70042600
2017-06-29,210.30404663085938,212.36917839400562,209.09284924505067,212.31689859685977,106949700
2017-06-30,210.6961669921875,211.48911273716445,210.50446553085283,211.11441868238066,86820700
2017-07-03,211.0534210205078,212.07291695089415,211.0534210205078,211.63723424751635,39153800
2017-07-05,211.54136657714844,211.7504857485922,210.60899928452872,211.41937596181293,54427600
2017-07-06,209.6069793701172,210.89659662222502,209.42398675992098,210.77460598075513,65400800
2017-07-07,210.96629333496094,211.11442386854364,209.6156742045538,210.18206973458612,57972300
2017-07-10,211.19277954101562,211.56747349140616,210.66124623649262,210.96622937527616,36663300
2017-07-11,211.0360107421875,211.34970285130638,209.86838417334928,211.1928501487558,50354600
2017-07-12,212.6218719482422,212.78743350586683,212.00320994404407,212.00320994404407,59610400
2017-07-13,212.97914123535156,213.092422998322,212.40403684855306,212.63060037449395,39471600
2017-07-14,213.9724884033203,214.3297514132089,212.88328163852415,212.97913236566546,60262700
2017-07-17,213.94635009765625,214.2774732113337,213.77207967318748,213.89407029991375,33531900
2017-07-18,214.05958557128906,214.11186535772728,213.19692920712373,213.5367611149504,42742500
2017-07-19,215.21856689453125,215.22727576286687,214.36461914228397,214.37334130660176,51034300
2017-07-20,215.31443786621094,215.5932679349596,214.7654733018842,215.47127728688517,47135200
2017-07-21,215.1226806640625,215.14882056073847,214.51271428567716,214.739277784842,82340800
2017-07-24,215.0703887939453,215.20979713639554,214.59984408824064,215.04423560275796,46622300
2017-07-25,215.59324645996094,215.9243695986017,215.3666962206701,215.8197966992518,54915600
2017-07-26,215.60191345214844,215.9156054973058,215.34051449450024,215.8807567349459,47575400
2017-07-27,215.40151977539062,216.09861474020028,214.0770406718503,216.06376597515103,70766600
2017-07-28,215.1488037109375,215.27950318408122,214.46913985863216,214.9222402295164,50088400
2017-07-31,215.02687072753906,215.64553279418223,214.8177382184862,215.54968205619747,65838700
2017-08-01,215.50611877441406,215.66295818011,214.98329416346337,215.62810941083828,55050400
2017-08-02,215.6106414794922,215.7500631246833,214.67827418525408,215.636781375968,47211200
2017-08-03,215.19239807128906,215.52350787130842,214.91355477024075,215.4973679738327,40856000
2017-08-04,215.58453369140625,215.91564352807455,215.20113075801802,215.6803844247533,60191800
2017-08-07,215.98533630371094,215.98533630371094,215.54965360600968,215.6542264947249,31995000
2017-08-08,215.45376586914062,216.8915265021588,215.0790851955525,215.67160718056957,61719400
2017-08-09,215.44508361816406,215.4973634120088,214.4081567203093,214.76541970622196,62632600
2017-08-10,212.40403747558594,214.73930379736694,212.3517576759011,214.60859100217328,120479500
2017-08-11,212.71774291992188,213.31027837749468,212.39534193764374,212.63061434697283,74869900
2017-08-14,214.826416015625,215.0442573617208,213.96377279451312,213.99862155965698,73291900
2017-08-15,214.80026245117188,215.22723624890662,214.4952925636297,215.20980521945344,55242700
2017-08-16,215.17495727539062,215.72392168942733,214.74798347603098,215.32308778635706,56715500
2017-08-17,211.82020568847656,214.87870666228795,211.82020568847656,214.56501459564012,128490400
2017-08-18,211.48910522460938,212.7787223128841,211.04470035458272,211.65465348444366,136748000
2017-08-21,211.65469360351562,211.9161059361441,210.72233934885384,211.4281433397622,65469700
2017-08-22,213.86793518066406,214.02477457739676,212.22105503506384,212.2384860666946,63140100
2017-08-23,213.1011199951172,213.52809382746688,212.75257915367558,212.9007096760873,50203800
2017-08-24,212.60446166992188,213.64137539039606,212.39532917464268,213.4845359909229,50741700
2017-08-25,213.1011199951172,214.01605632387748,212.95298947270547,213.39738103994065,64445900
2017-08-28,213.10986328125,213.65881449613164,212.6915982748861,213.63267459523166,40565600
2017-08-29,213.3538360595703,213.61523505816322,211.68080269268597,211.79408445606398,51135700
2017-08-30,214.36456298828125,214.6346973877078,213.15336580780374,213.33635836277287,62030800
2017-08-31,215.65415954589844,215.89814071718988,214.39939163869872,214.9832046768587,103803900
2017-09-01,215.95924377441406,216.3862176983676,215.81111322022213,216.02895461685446,62007000
2017-09-05,214.40814208984375,215.68034126916962,213.44092608177485,215.45377778332872,91398800
2017-09-06,215.14010620117188,215.4712292990506,214.55629299426707,215.08782640592375,57916900
2017-09-07,215.11398315429688,215.4625373098888,214.7044403314648,215.44510627811383,58034700
2017-09-08,214.86129760742188,215.32312023944576,214.61731634129535,214.82643554312847,63832800
2017-09-11,217.15298461914062,217.2314043167902,216.1160576302813,216.13347536577143,71364800
2017-09-12,217.8849334716797,217.91978223945418,217.33596898336484,217.51896157813033,56896000
2017-09-13,217.98948669433594,218.02434875707223,217.48409315250922,217.59737491243038,59228000
2017-09-14,217.9197540283203,218.1201776290177,217.492793522443,217.66706393071823,95446300
2017-09-15,218.21311950683594,218.30068046006895,217.67019616611202,217.7752746547774,95432400
2017-09-18,218.67727661132812,219.027547216473,218.2919709284885,218.5809501906182,46235200
2017-09-19,218.89617919921875,218.98375352353474,218.57217825078814,218.92244882412038,47108100
2017-09-20,218.97499084472656,219.08883479538468,217.97670499993538,218.9837562944486,59574100
2017-09-21,218.3883056640625,218.90495950301064,218.21317035482198,218.81739852937417,48211400
2017-09-22,218.4320526123047,218.59843580213592,218.06426452202962,218.09053414548032,51214000
2017-09-25,217.98545837402344,218.528395143318,217.24113005139031,218.17811120152052,57064400
2017-09-26,218.11679077148438,218.6597141064001,217.88035081255217,218.41452206082755,54082000
2017-09-27,218.96624755859375,219.35155322680205,217.93292659731088,218.81738188896173,81001400
2017-09-28,219.22894287109375,219.30775174481863,218.59844515736341,218.6860061186247,44778800
2017-09-29,219.9995574951172,220.07837973679105,219.0363066763297,219.22019406231306,85578000
2017-10-02,220.95404052734375,220.95404052734375,220.05206780655772,220.2272164432711,59023000
2017-10-03,221.42689514160156,221.4531647632962,220.87520636208524,220.95402858913346,66810200
2017-10-04,221.6896209716797,221.9348130334467,221.16420177534167,221.2780457190068,55953600
2017-10-05,223.003173828125,223.02067800399251,221.7246608055824,222.02239213892577,63522800
2017-10-06,222.74916076660156,223.03813993997068,222.29381179216807,222.55650798435548,80646000
2017-10-09,222.3813934326172,223.038160698137,222.1186838540164,222.9768693682432,35803100
2017-10-10,222.9681396484375,223.34469322256305,222.4076986932,222.95063547249964,43057400
2017-10-11,223.31838989257812,223.31838989257812,222.70540977810776,222.87177959620632,47674300
2017-10-12,222.9856414794922,223.3534295777759,222.74920150132218,223.0031590161625,47065100
2017-10-13,223.25706481933594,223.53729191006335,222.9856031764207,223.42344798420993,54800400
2017-10-16,223.55484008789062,223.7474929101981,223.14327818056006,223.48479666338406,38221700
2017-10-17,223.7124786376953,223.75626580094243,223.28338581701962,223.50230827128894,31561000
2017-10-18,223.931396484375,224.13280139680816,223.7387436596247,224.089014234462,40888300
2017-10-19,223.99266052246094,224.02769559285423,222.73167858955216,223.15200590052174,61903800
2017-10-20,225.14859008789062,225.17488643668273,223.97518233287232,224.78958078944234,89176400
2017-10-23,224.2728729248047,225.4988598658279,224.19406405984094,225.47259024417332,63915300
2017-10-24,224.66697692871094,224.90340355828232,224.30794089748093,224.7020120040323,66935900
2017-10-25,223.55484008789062,224.44804741295565,222.425206140693,224.3342034646924,103715300
