Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800
2015-06-15,28.313549041748047,28.384935168311724,28.043620197492285,28.130621986054905,175955600
2015-06-16,28.465240478515625,28.521010934665533,28.190850787366475,28.338083906573015,125976400
2015-06-17,28.39832305908203,28.52770925166871,28.273396053096125,28.49201703708675,131672400
2015-06-18,28.527698516845703,28.623623754034263,28.380465421381277,28.382696715821655,141628800
2015-06-19,28.24216079711914,28.51432091610068,28.197545109605183,28.489781777374187,218867600
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200
2015-06-23,28.338083267211914,28.467471131035477,28.304620653881102,28.438471107204354,121075600
2015-06-24,28.579017639160156,28.956026532713082,28.358167071081134,28.378243621824886,221123600
2015-06-25,28.442928314208984,28.82216667760684,28.442928314208984,28.746319685718866,127752400
2015-06-26,28.275619506835938,28.552240475555756,28.222080348820942,28.480854364209378,176267200
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600
2015-06-30,27.981157302856445,28.135084328331757,27.854000712848862,28.012388626579046,177482800
2015-07-01,28.24216079711914,28.31800950826813,28.106080737628375,28.30908603036946,120955200
2015-07-02,28.20647621154785,28.26224668700442,28.057010043819567,28.20424491597523,108844000
2015-07-06,28.108314514160156,28.159624091112555,27.851770033357234,27.871848285896704,112241600
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200
2015-07-08,27.343137741088867,27.804917025746732,27.33644555901804,27.769224820709265,243046400
2015-07-09,26.785432815551758,27.67552875946639,26.595813617752484,27.628681783679212,314380000
2015-07-10,27.501522064208984,27.62867861303297,27.039742839324095,27.20259329054447,245418000
2015-07-13,28.032466888427734,28.054774733668854,27.73353631586235,27.891924229647643,165762000
2015-07-14,28.02130126953125,28.190843891307548,27.894144728693735,28.117226498722978,127072400
2015-07-15,28.29123306274414,28.36485046328007,28.014612114584335,28.04584342960339,134596800
2015-07-16,28.668241500854492,28.68162926846338,28.409467492392967,28.496469260080637,144889600
2015-07-17,28.91585922241211,28.91585922241211,28.623622635365845,28.79539655900322,184658800
2015-07-20,29.46241569519043,29.66318795861783,29.15679130687146,29.21702434748297,235600800
2015-07-21,29.167945861816406,29.652032967835815,29.072022320033117,29.636419011620063,307025600
2015-07-22,27.934307098388672,27.996769738636274,27.213752036722603,27.213752036722603,461802400
2015-07-23,27.920923233032227,28.351469539872234,27.898613687990725,28.15292684325403,203998000
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.387754440307617,27.575144055147923,27.24275261810859,27.459140555013633,177822000
2015-07-28,27.523828506469727,27.642063275677813,27.338671928609408,27.523828506469727,134472400
2015-07-29,27.436830520629883,27.550602716905665,27.276211349882686,27.472524426119968,148046800
2015-07-30,27.298524856567383,27.343140542930758,27.151290028005434,27.28737008398687,134513200
2015-07-31,27.059825897216797,27.3587547240426,26.972824122126944,27.34983124685656,171540000
2015-08-03,26.421817779541016,27.343145309180322,26.216581161347918,27.104447771371706,279904000
2015-08-04,25.574094772338867,26.256724465144575,25.26401123854942,26.19426183991776,496554400
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.197091317507358,397250400
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000
2015-08-07,25.887062072753906,26.05064970055352,25.658489382480674,25.676417121630855,154681600
2015-08-10,26.8282470703125,26.888751051054925,26.11339430736292,26.11339430736292,219806400
2015-08-11,25.432144165039062,26.48313385989663,25.396290413638674,26.400219388404345,388331200
2015-08-12,25.824316024780273,25.864652581979026,24.567161986716236,25.217027981725828,404870000
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200
2015-08-14,25.985666275024414,26.064098006803345,25.54868826248213,25.618156123531538,171718000
2015-08-17,26.25457191467285,26.36437631677474,25.88257904882109,26.003588714471064,163538800
2015-08-18,26.106666564941406,26.317313177027447,25.99686217998892,26.09098022423391,138242800
2015-08-19,25.77277946472168,26.11115660318592,25.698828814719494,26.017038526646864,193146000
2015-08-20,25.243919372558594,25.62487441307107,25.015344980504512,25.564370432635133,274006400
2015-08-21,23.699932098388672,25.075854618051384,23.675281881449802,24.746439636853328,513102000
2015-08-24,23.10832405090332,24.38116427748664,20.616425097540755,21.25956853943907,648825200
2015-08-25,23.24725914001465,24.898814636838587,23.193477641585982,24.898814636838587,414406400
2015-08-26,24.580610275268555,24.625427915268247,23.54082529818865,23.99797069717231,387098400
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400
2015-08-28,25.387332916259766,25.391813995177866,24.99517268813353,25.136349754773125,212657600
2015-08-31,25.26856803894043,25.665209398967942,25.098257952693018,25.104980426809615,224917200
2015-09-01,24.139142990112305,25.071362985786642,24.058469892160893,24.683685546442884,307383600
2015-09-02,25.174442291259766,25.174442291259766,24.4551086670713,24.701610724002983,247555200
2015-09-03,24.73299217224121,25.273052075556876,24.659041528939685,25.208065302020685,212935600
2015-09-04,24.486482620239258,24.750910714430084,24.31617427526965,24.41925618186162,199985200
2015-09-08,25.167722702026367,25.223745592350305,24.72178097375906,25.04223197479929,219374400
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200
2015-09-10,25.225990295410156,25.38509511963697,24.627666158595982,24.710578952953487,251571200
2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061266,199662000
2015-09-14,25.84000587463379,26.194071068119193,25.73916532279667,26.12460320839511,233453600
2015-09-15,26.057371139526367,26.11339403988128,25.64056062411118,25.978939420966142,173364800
2015-09-16,26.086503982543945,26.11563527506457,25.8691348569455,26.050648505887892,148694000
2015-09-17,25.528514862060547,26.10443021019383,25.483697225582045,25.91843548009313,256450400
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200
2015-09-21,25.817588806152344,25.853444276933047,25.470247908799738,25.47248759346132,200888000
2015-09-22,25.411983489990234,25.586774634919642,25.214781821099262,25.407500701324746,201384800
2015-09-23,25.618146896362305,25.707783861688494,25.389574258979287,25.463523173916702,143026800
2015-09-24,25.770530700683594,25.88257648633874,25.181170483623408,25.378370450890582,200878000
2015-09-25,25.705547332763672,26.149249454783625,25.550923581051936,26.09322655456149,224607600
2015-09-28,25.19685173034668,25.674166065237287,25.19685173034668,25.51281989296929,208436000
2015-09-29,24.439428329467773,25.436636933681488,24.170519104557986,25.28425458365043,293461600
2015-09-30,24.717294692993164,24.995167691809776,24.365471084188094,24.688161701958734,265892000
2015-10-01,24.555957794189453,24.564921663298826,24.047268907752663,24.441670600148974,255716400
2015-10-02,24.735227584838867,24.876406372152566,24.101049723055393,24.204131643026145,232079200
2015-10-05,24.82486915588379,24.957084099471995,24.441672694460394,24.623186357849537,208258800
2015-10-06,24.943632125854492,25.0399915694046,24.59853090266767,24.791249789767882,192787200
2015-10-07,24.82486915588379,25.046719378879786,24.51786473357705,25.039996903892536,187062400
2015-10-08,24.53803062438965,24.69265437816253,24.248952250228,24.69265437816253,247918400
2015-10-09,25.125152587890625,25.161006357395998,24.53579054393031,24.650077746740173,211064400
2015-10-12,25.00861930847168,25.266324960425933,24.972765545678314,25.2618438812079,121868800
2015-10-13,25.051197052001953,25.1990966005633,24.80245527017863,24.83382795350022,132197200
2015-10-14,24.69713020324707,24.990689594765872,24.551470349782807,24.939149494263113,177849600
2015-10-15,25.066883087158203,25.12066458509717,24.7598770216274,24.858477859251334,150694000
2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400
2015-10-19,25.03775405883789,25.042235138369406,24.6747250681917,24.829348812117825,119036800
2015-10-20,25.494895935058594,25.584532900665106,24.833826519366045,24.950353377876468,195871200
2015-10-21,25.49266242980957,25.90050909798165,25.479215770415255,25.546443938336843,167180800
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400
2015-10-23,26.684831619262695,26.718445705584173,26.068579638874876,26.151492447493283,237467600
2015-10-26,25.833276748657227,26.47193740180466,25.75260364408249,26.460733848753367,265335200
2015-10-27,25.669692993164062,26.115634790275454,25.54420053688064,25.8601705077346,279537600
2015-10-28,26.72740364074707,26.73412782469506,26.00806982979809,26.203030131893545,342205600
2015-10-29,27.009763717651367,27.045619198870167,26.503316158378205,26.59967562704942,204909200
2015-10-30,26.778949737548828,27.1643876140152,26.7677444721953,27.11284578694581,197461200
2015-11-02,27.15542221069336,27.195758770132144,26.80359844046524,27.07026801173741,128813200
2015-11-03,27.466903686523438,27.67306752074972,27.04785183483226,27.068020965182114,182076000
2015-11-04,27.339170455932617,27.747017028773147,27.254016278195074,27.59239330450581,179544400
2015-11-05,27.213146209716797,27.611487144117117,27.046609074697137,27.42244355228266,158210800
2015-11-06,27.24465560913086,27.413443748226587,27.145634401755885,27.255908838537938,132169200
2015-11-09,27.134374618530273,27.41343712700554,27.017348959170107,27.222144292300733,135485600
2015-11-10,26.2791805267334,26.57174724647798,26.11939466862718,26.30843822890864,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.042877197265625,26.29043271814813,26.02712371094586,26.164404827590033,130102400
2015-11-13,25.282209396362305,26.00912433211974,25.266455906955873,25.925854906970567,183249600
2015-11-16,25.696304321289062,25.70980682190247,24.98064259975126,25.06616129863884,152426800
2015-11-17,25.586027145385742,25.892096384430133,25.502757727542303,25.86283868024117,110467600
2015-11-18,26.396209716796875,26.441219192006294,25.993368560767326,26.051882252140704,186698800
2015-11-19,26.731536865234375,26.94983644140062,26.276934951724414,26.474979060688888,173183200
2015-11-20,26.84856605529785,26.9880964780301,26.74729214650655,26.826059597565344,137148400
2015-11-23,26.499732971191406,26.94533433204748,26.407461314604493,26.841809448120213,129930000
2015-11-24,26.75404167175293,26.85981583506874,26.35795345282768,26.4052139204153,171212800
2015-11-25,26.5627498626709,26.83281189570902,26.53799413338403,26.828309917474165,85553200
2015-11-27,26.51323127746582,26.64826311618977,26.4659708207129,26.62125640504475,52185600
2015-11-30,26.623510360717773,26.873316886396125,26.49973173375955,26.55374344506798,156721200
2015-12-01,26.4074649810791,26.7382899936015,26.299441538419742,26.7247874925195,139409600
2015-12-02,26.168914794921875,26.580758297623625,26.12390530788423,26.407468166824764,133546400
2015-12-03,25.92584991455078,26.283681557878825,25.70530110533081,26.229669849886356,166278000
2015-12-04,26.78780174255371,26.8373132030574,25.90560284431139,25.946112064996072,231108000
2015-12-07,26.619007110595703,26.9745877701295,26.513232964797563,26.77654369346573,128336800
2015-12-08,26.607757568359375,26.691025267759507,26.29943734579293,26.447969985021057,137238000
2015-12-09,26.020376205444336,26.486231330206245,25.89884855763669,26.474978102501257,185445600
2015-12-10,26.14415168762207,26.31744176954201,25.99561904869208,26.114895700999856,116850800
2015-12-11,25.471248626708984,25.96861066941635,25.396981453503482,25.923601197959165,187544800
2015-12-14,25.313716888427734,25.35872636544817,24.70832963559441,25.246200955895596,257274800
2015-12-15,24.86586570739746,25.38573429187087,24.83435872858108,25.192190440855068,213292400
2015-12-16,25.05714988708496,25.20343321918921,24.48552248834074,24.996386939565244,224954000
2015-12-17,24.52603530883789,25.261950620429094,24.52603530883789,25.210188184389988,179091200
2015-12-18,23.862131118774414,24.647557767725505,23.812619678284488,24.510278387732047,385813200
2015-12-21,24.154708862304688,24.163711102613128,23.758618873742133,24.14345563266869,190362400
2015-12-22,24.1322021484375,24.2424765784534,23.95666105226723,24.170460378871354,131157600
2015-12-23,24.442771911621094,24.496783632553132,24.125449402516853,24.141202892663767,130629600
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600
2015-12-28,24.039928436279297,24.235723267087668,23.895896049363305,24.213216811568333,106816800
2015-12-29,24.472026824951172,24.62731244741854,24.048931881781158,24.071436621428216,123724800
2015-12-30,24.15245246887207,24.46302196351547,24.12094549334309,24.43601696563428,100855200
2015-12-31,23.6888484954834,24.087187669568237,23.58982559067075,24.082687408895573,163649200
2016-01-04,23.7091064453125,23.713608423784326,22.955186449441953,23.092467603803655,270597600
2016-01-05,23.11496925354004,23.821628682951236,23.047455038507994,23.79912394460722,223164000
2016-01-06,22.66261863708496,23.038454840426148,22.47582774698311,22.631111657212283,273829600
2016-01-07,21.706148147583008,22.534335128762088,21.70164788723477,22.208012167974665,324377600
2016-01-08,21.82093048095703,22.304790157866496,21.775920997198742,22.17876222974189,283192000
2016-01-11,22.17425537109375,22.293532022104593,21.906444365766593,22.273278273971293,198957600
2016-01-12,22.496076583862305,22.660364414739302,22.244019082941826,22.6288574417494,196616800
2016-01-13,21.91769790649414,22.772891657948627,21.8974441580709,22.577096838183675,249758400
2016-01-14,22.397056579589844,22.613106875133813,21.546364765015802,22.04597785408347,252680400
2016-01-15,21.85918426513672,21.989714145273158,21.46084509223923,21.649886945952915,319335600
2016-01-19,21.753414154052734,22.20126482709412,21.492354365866788,22.147253108401078,212350800
2016-01-20,21.782670974731445,22.097742493626843,21.024249027026293,21.40233450630044,289337600
2016-01-21,21.672391891479492,22.02797083685336,21.36632267791624,21.843429256646218,208646000
2016-01-22,22.824657440185547,22.833659680480253,22.138253358481553,22.196765344894477,263202000
2016-01-25,22.379047393798828,22.849402642694564,22.327284965206946,22.847151654407703,207178000
2016-01-26,22.502826690673828,22.70312174465863,22.07072961131343,22.48932419350668,300308000
2016-01-27,21.024242401123047,21.746655162652843,21.006237927545712,21.613876033272483,533478800
2016-01-28,21.175033569335938,21.271805503136676,20.79244781263631,21.10751934480162,222715200
2016-01-29,21.90644645690918,21.90644645690918,21.233544971670028,21.33256788400009,257666000
2016-02-01,21.701656341552734,21.76467031298408,21.46985421078659,21.71065858275749,163774000
2016-02-02,21.262798309326172,21.61387697436504,21.217787123422998,21.474344873566967,149428800
2016-02-03,21.683643341064453,21.79391774774974,21.17277880164377,21.379825117012427,183857200
2016-02-04,21.85787582397461,22.02305515087919,21.538833187512928,21.690435019918965,185886800
2016-02-05,21.274093627929688,21.93028280241884,21.19942517660604,21.839773653124055,185672400
2016-02-08,21.49810028076172,21.65422676564027,21.052344225150087,21.072707873748893,216085600
2016-02-09,21.493576049804688,21.70853547812662,21.253728290560428,21.335186345835517,177324800
2016-02-10,21.330665588378906,21.80131187098601,21.292199753844734,21.70401481954626,169374400
2016-02-11,21.20168113708496,21.432479494048906,20.95051913314548,21.22204651037848,200298800
2016-02-12,21.267301559448242,21.382700745252002,21.045555999939317,21.312556988350742,161405600
2016-02-16,21.866920471191406,21.914437372145343,21.40758870231874,21.50035930142369,196231600
2016-02-17,22.201810836791992,22.222174489604072,21.75605468895267,21.87371537772114,179452800
2016-02-18,21.780942916870117,22.376037647567838,21.742475365374155,22.36472335718932,156084000
2016-02-19,21.731163024902344,21.894079140646554,21.676858228427058,21.72211193777007,141496800
2016-02-22,21.921234130859375,21.92576053829812,21.70401318440241,21.792259139953092,137123200
2016-02-23,21.425695419311523,21.83524717134706,21.394017478619176,21.812620317469428,127770400
2016-02-24,21.74473762512207,21.808093505328504,21.11570177690352,21.265042117091483,145022800
2016-02-25,21.89408302307129,21.89408302307129,21.55241176009324,21.733430082201536,110330800
2016-02-26,21.92801856994629,22.179178881360585,21.853348401686738,21.993635925463597,115964400
2016-02-29,21.878236770629883,22.226695802651435,21.869185684903833,21.916702590227032,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796897888183594,22.828575821585314,22.545735897414303,22.74259310611177,132678400
2016-03-03,22.966604232788086,23.014121137835684,22.729017981232012,22.758434441250582,147822800
2016-03-04,23.30828285217285,23.475723675015796,22.937196852186524,23.163468887608364,184220400
2016-03-07,23.050331115722656,23.267552046038453,22.844422750525865,23.16799180560761,143315600
2016-03-08,22.86026382446289,23.02544317251674,22.717713061364464,22.80369581471164,126247600
2016-03-09,22.88062286376953,22.98470776570407,22.68829030286975,22.923613365367988,108806800
2016-03-10,22.89194107055664,23.13405207582251,22.661144357421886,22.94624760120367,134054400
2016-03-11,23.138572692871094,23.143097372800096,22.966605508160118,23.13404628662392,109632800
2016-03-14,23.197404861450195,23.285652530351765,23.029964063512647,23.059380528585958,100304400
2016-03-15,23.663528442382812,23.799291310131537,23.498349106970874,23.523239167461966,160270800
2016-03-16,23.978036880493164,24.054968508645125,23.66578050987727,23.670306915249643,153214000
2016-03-17,23.9395809173584,24.09118275967689,23.74951151881701,23.876223300298903,137682800
2016-03-18,23.966732025146484,24.097970211506816,23.80155441672617,24.061765859551475,176820800
2016-03-21,23.964468002319336,24.358180793260605,23.79023759809888,23.96899268267387,142010800
2016-03-22,24.147748947143555,24.276723922528895,23.806077732017386,23.81512881948704,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
2016-03-24,23.91016387939453,24.04140206498335,23.733671980446086,23.864910166034907,104532000
2016-03-28,23.801549911499023,24.02782188943492,23.772133449523714,23.984829661205282,77645600
2016-03-29,24.364973068237305,24.389863130469006,23.731410672679043,23.733673876423374,124760400
2016-03-30,24.790355682373047,24.984949708411346,24.5731348053271,24.58444909398996,182404400
2016-03-31,24.661380767822266,24.867289082816846,24.636490713782962,24.826560060417812,103553600
2016-04-01,24.887657165527344,24.88992036893003,24.48263007236564,24.61386824862732,103496000
2016-04-04,25.143339157104492,25.385450069271393,24.951006622744835,24.984947759768183,149424800
2016-04-05,24.846923828125,25.055095347121583,24.758677900221766,24.779043274678404,106314800
2016-04-06,25.107147216796875,25.111673624671656,24.708907913436978,24.94196958206201,105616400
2016-04-07,24.559566497802734,24.98495729540314,24.46453265892157,24.87860916442339,127207600
2016-04-08,24.586715698242188,24.837876023385373,24.475841178225927,24.6432836967458,94326800
2016-04-11,24.668176651000977,25.02795008659553,24.625186137977725,24.656864084971126,117630000
2016-04-12,24.98948097229004,25.003056740270104,24.58671707657627,24.740580383866106,108929200
2016-04-13,25.351511001586914,25.419391554856478,25.07093425017294,25.07093425017294,133029200
2016-04-14,25.36509132385254,25.43071041222434,25.190862640210334,25.256481728582134,101895600
