Price,Close,High,Low,Open,Volume,return,lag1,lag2,lag3,sma5,sma20,sma50,price_to_sma20,price_to_sma50,sma_cross,momentum_5,momentum_20,volatility_10,volatility_20,vol_ratio,rsi,rsi_slope,volume_ma20,volume_ratio,vol_confirmed_move,day_of_week,target
2015-03-30,28.07359313964844,28.0802574864583,27.54708770796922,27.558196082585656,188398800.0,0.025314426711950055,-0.007968248356421403,0.006970584231963617,-0.026127078378117563,27.72169647216797,27.96739559173584,27.314136505126953,1.0037971911815764,1.0278045265820113,0.9912148015798627,-0.006602783738483442,-0.021070076670821503,0.015513880931232054,0.01406422524824505,1.1030739807845367,54.06115930716166,11.177210255177997,209690960.0,0.8984593327246916,-0.007159147101294994,0,0
2015-03-31,27.64261054992676,28.10024705323261,27.62705984432607,28.0113851519859,168362400.0,-0.015351885580795144,0.025314426711950055,-0.007968248356421403,0.006970584231963617,27.621282958984374,27.91263484954834,27.39791831970215,0.9903260906368376,1.008931051891218,0.9895620068784484,-0.017838810017703266,-0.03811056782295652,0.015270186714798736,0.014401189370720496,1.0603420538198758,54.85161636857057,10.225027760337248,210545820.0,0.7996473166743467,0.020242613393360268,1,0
2015-04-01,27.602622985839844,27.795897495381485,27.34714565342957,27.729250645222358,162485600.0,-0.00144659145035142,-0.015351885580795144,0.025314426711950055,-0.007968248356421403,27.659939575195313,27.864982986450194,27.468818283081056,0.9905845985716938,1.0048711488561268,0.992641538257727,0.007051723307679447,-0.03337472338907732,0.014559618990845555,0.014362289800333956,1.0137393962421655,49.51317803016528,8.192221994987328,212336840.0,0.7652256669167724,-0.011747656881993945,2,1
2015-04-02,27.84032249450684,27.89363894791896,27.58928923541274,27.77589766980492,128880400.0,0.008611482640216384,-0.00144659145035142,-0.015351885580795144,0.025314426711950055,27.70792427062988,27.85287561416626,27.540799026489257,0.999549306153041,1.0108756273821067,0.9947958212450189,0.008692753935266584,-0.008622726070551145,0.014920413702637688,0.014081640316454909,1.0595650341390017,54.16868034200486,0.1075210348432023,207477440.0,0.6211778977029985,-0.0008985906359644265,3,1
2015-04-06,28.29130172729492,28.32684716849199,27.620397626249552,27.651499039847025,148776000.0,0.016198779050675904,0.008611482640216384,-0.00144659145035142,-0.015351885580795144,27.89009017944336,27.861206531524658,27.609186553955077,1.0154370628308438,1.0247060945459883,1.0010366976708642,0.033265662402466756,0.005924274592392198,0.015344763646206898,0.01455814879213469,1.0540326153622768,55.60234082209345,0.750724453522885,200347820.0,0.7425885642279512,0.006394788529672211,0,0
2015-04-07,27.993614196777344,28.46235737958407,27.98694985077485,28.355724453744557,140049200.0,-0.010522228117569088,0.016198779050675904,0.008611482640216384,-0.00144659145035142,27.87409439086914,27.848655223846436,27.669053268432616,1.005205241393731,1.011730106021192,1.0009134791902239,-0.002848902969892486,-0.008887567710219368,0.015384739948625284,0.014725850893282759,1.0447437000494877,47.50850781289918,-2.0046702172660957,189644580.0,0.7384824812815637,0.011962514547074955,1,0
2015-04-08,27.902530670166016,28.080254475572733,27.762574317465607,27.958069147493138,149316800.0,-0.003253725152138953,-0.010522228117569088,0.016198779050675904,0.008611482640216384,27.926078414916994,27.86076259613037,27.726567153930663,1.0014991719588267,1.0063463866716154,1.002344365792618,0.009402878927436964,0.008754305524745654,0.015367441321657469,0.013954112256432564,1.1012840544244145,42.69726988166165,-11.471410460343215,183339100.0,0.8144296552126633,-0.008569614617860783,2,1
2015-04-09,28.11579322814941,28.12023725469051,27.693702231319484,27.958064183930947,129936000.0,0.007643126012631507,-0.003253725152138953,-0.010522228117569088,0.016198779050675904,28.028712463378906,27.90874786376953,27.805871887207033,1.0074186547311448,1.0111458954496935,1.0042984586838133,0.018591357878301018,0.03534033904985878,0.01264178755140232,0.013307756721267994,0.9499563161684985,47.606953022985955,-7.9953877991074975,176048100.0,0.7380710158189722,-0.002401480228234937,3,1
2015-04-10,28.235754013061523,28.260191072168222,27.82699174236652,27.980276746427457,160752000.0,0.004266669054601158,0.007643126012631507,-0.003253725152138953,-0.010522228117569088,28.107798767089843,27.93818302154541,27.860269660949708,1.010651050259304,1.0134774126984891,1.0060711086835399,0.01420355380699001,0.021293524526394103,0.012567080620873182,0.012767088330027005,0.9843341172251919,53.22927588455224,5.720768071653055,174413160.0,0.9216735709621912,0.007044467245376095,4,0
2015-04-13,28.180213928222656,28.562320494539065,28.126897481831676,28.51788701523125,145460400.0,-0.001967012632748344,0.004266669054601158,0.007643126012631507,-0.003253725152138953,28.08558120727539,27.974393939971925,27.897668724060058,1.0073574422628202,1.0101279145206468,1.003974608620371,-0.003926570793491901,0.026377421534605983,0.012156216243091352,0.012650519488545226,0.9609262492420604,48.97260710319798,6.275337221536333,171320720.0,0.8490531676495405,0.0036226288761213835,0,0
2015-04-14,28.05803680419922,28.277968679310423,27.97139692324936,28.213543848237517,102098400.0,-0.0043355641065974115,-0.001967012632748344,0.004266669054601158,0.007643126012631507,28.098465728759766,27.98938970565796,27.940324783325195,1.0024526114811065,1.004212979691069,1.003897048997812,0.0023013322598870456,0.010804596911342612,0.009398112914459661,0.012500353070768612,0.7518277972833128,48.88887366891102,1.2819206459250623,169250780.0,0.6032373971924975,-0.001186575580823873,1,1
2015-04-15,28.164670944213867,28.24242446960834,27.99361318834602,28.082475086611023,115881600.0,0.003800484715263064,-0.0043355641065974115,-0.001967012632748344,0.004266669054601158,28.150893783569337,27.98650178909302,27.97860794067383,1.0063662531481619,1.00665018802703,1.0058739743793341,0.00939485658654382,-0.002046540031510946,0.007728762266508614,0.011945118331359778,0.6470226624895065,61.54904562621206,8.319769741659826,164840240.0,0.7029933953020209,-0.003047872931846487,2,0
2015-04-16,28.029151916503903,28.23575507267787,28.015823227363462,28.053588976527664,113476000.0,-0.004811667353699534,0.003800484715263064,-0.0043355641065974115,-0.001967012632748344,28.133565521240236,27.960953998565675,28.0140922164917,1.0024390411694009,1.0005375758705948,1.0061733059137903,-0.003081588733508056,-0.017903079253712373,0.007960424638990134,0.011683228789324448,0.6813548534001126,56.66891742753454,7.696310324336558,157459860.0,0.7206662066129107,0.0027388809030389804,3,0
2015-04-17,27.71369743347168,28.022491201146448,27.649272602783466,27.891421221225347,207828000.0,-0.011254514013550265,-0.004811667353699534,0.003800484715263064,-0.0043355641065974115,28.029154205322264,27.930408096313478,28.03923999786377,0.9922410491785688,0.988389750777236,1.0035354338063474,-0.018489202709031538,-0.021568449729082118,0.008468624358778657,0.011823746791186451,0.7162386431593124,55.03347854146499,6.14460487255397,158689360.0,1.30965302273574,-0.0063016146941714726,4,1
2015-04-20,28.346832275390625,28.462351537154245,27.806998326302168,27.895860209527733,188217200.0,0.022845556549746737,-0.011254514013550265,-0.004811667353699534,0.003800484715263064,28.06247787475586,27.949291229248047,28.073274040222167,1.014223653933899,1.009744436462114,1.0040497143408549,0.00591260050730491,0.01350281985010815,0.01003433063148294,0.012629236317521761,0.79453186077145,54.20354579545649,-7.345499830755571,154361200.0,1.2193297279368132,-0.013722963510203296,0,0
2015-04-21,28.19354820251465,28.48012520073409,28.14023005386496,28.45791184781264,129740400.0,-0.005407449812621534,0.022845556549746737,-0.011254514013550265,-0.004811667353699534,28.089580154418947,27.945959186553956,28.108729782104493,1.0088595640717823,1.0030175116793842,1.0051392391617782,0.0048296821071653895,-0.002358117765908996,0.009543064848250352,0.01248691424738978,0.7642452457976318,59.267541754470564,2.598624326936026,153306280.0,0.8462823571219653,0.019333791446682822,1,1
2015-04-22,28.573427200317383,28.62896566300797,28.06247436050361,28.21131703373853,150618000.0,0.013473969117830054,-0.005407449812621534,0.022845556549746737,-0.011254514013550265,28.17133140563965,27.967396640777586,28.148273086547853,1.0216691802717233,1.0151040922639305,1.0072918751602613,0.014513084740565452,0.015233753347894341,0.01020583775958169,0.012801126048983138,0.7972609378682272,64.65455140139022,9.621072859925235,154268720.0,0.9763353193051709,-0.005279484239432532,2,1
2015-04-23,28.806699752807617,28.97331520063431,28.466804510425156,28.50234995284684,183083600.0,0.008163968251160503,0.013473969117830054,-0.005407449812621534,0.022845556549746737,28.326840972900392,28.03726463317871,28.182262840270997,1.0274433019659974,1.022157089232889,1.0103282664521773,0.02774068365036353,0.05098115652827184,0.010236707014276878,0.01119573619213025,0.9143397842361186,64.60724821193396,10.403702416477472,153091860.0,1.1959068235241246,0.016113611607966292,3,1
2015-04-24,28.94220352172852,29.019958725725385,28.70894129953666,28.98885732208639,178103600.0,0.004703897707257987,0.008163968251160503,0.013473969117830054,-0.005407449812621534,28.572542190551758,28.104354858398438,28.20625545501709,1.0298120582219914,1.0260916614006106,1.016658889147687,0.04432848021112812,0.04861540239153195,0.010246127655583163,0.011160031413689084,0.918109212758585,60.8759392074327,1.6083974529621372,152482460.0,1.1680268012465171,0.009535733721881125,4,1
2015-04-27,29.468711853027344,29.575348159798903,29.135481021414677,29.393180344746973,387816800.0,0.018191715461593816,0.004703897707257987,0.008163968251160503,0.013473969117830054,28.7969181060791,28.208766841888426,28.23375804901123,1.0446650156031625,1.0437403268056753,1.0208499459578397,0.039576894050721956,0.07626748201512012,0.011203338265424209,0.011406830724546017,0.9821604734885809,72.89660856775404,8.242057166363821,163964060.0,2.3652549223287105,0.011125917206222689,0,0
2015-04-28,29.00441551208496,29.88858717244409,28.78448529879101,29.87081784170909,475696000.0,-0.015755569610847675,0.018191715461593816,0.004703897707257987,0.008163968251160503,28.959091567993163,28.255307960510255,28.24922004699707,1.0265121000493664,1.0267333209140466,1.024908014043468,0.02876074000143025,0.033156510027279484,0.01269145966241003,0.011008954749723219,1.1528305775558858,65.3276837807075,0.7204355687735386,178328920.0,2.66752022050041,0.04852676883939146,1,0
2015-04-29,28.57787322998047,29.233226457714377,28.502341728977694,28.9155480559562,253544400.0,-0.014706115416349919,-0.015755569610847675,0.018191715461593816,0.004703897707257987,28.959980773925782,28.30207109451294,28.252818946838378,1.0097449453273757,1.0115051982513223,1.023245990627887,0.00015560015366422597,0.03383409386622449,0.013916003254218719,0.01095716760886822,1.2700365414649453,56.06769404934547,-4.808245158087232,182588020.0,1.3886146528123806,-0.021878414825028537,2,0
2015-04-30,27.802553176879883,28.5778695972683,27.675925556960287,28.5778695972683,332781600.0,-0.027130082314425485,-0.014706115416349919,-0.015755569610847675,0.018191715461593816,28.759151458740234,28.312067604064943,28.236957168579103,0.9820036305963078,0.9846157647544755,1.015791282393346,-0.03485809150455932,0.007243159142614974,0.01658282433007581,0.012712508321003953,1.3044494376202072,45.14682477952351,-27.74978378823053,191102820.0,1.7413746170778641,-0.025608856101849212,3,1
2015-05-01,28.64674186706543,28.90888520558984,27.83588156893824,28.01360365425533,234050400.0,0.030363711016567985,-0.027130082314425485,-0.014706115416349919,-0.015755569610847675,28.700059127807616,28.35238857269287,28.23917865753174,1.0103819575418793,1.0144325447448872,1.0122624784935967,-0.010208678632270374,0.028965877558268405,0.01872080153437044,0.014282199424676246,1.310778611732962,54.44167252909209,-10.886011251615415,196361320.0,1.191937393779997,-0.0323373596068931,4,0
2015-05-04,28.591203689575195,29.00663375040625,28.49345543996789,28.768927471606737,203953200.0,-0.0019387257981363648,0.030363711016567985,-0.027130082314425485,-0.014706115416349919,28.524557495117186,28.367383670806884,28.235624351501464,1.0078900479989858,1.0125932876017605,1.0055406528192465,-0.029777622036166518,0.010600500647552025,0.01747012647811262,0.013871376729029316,1.2594370998195172,55.14136060943036,-0.926333439915112,199120180.0,1.0242718744026849,0.031100695196761542,0,0
2015-05-05,27.94695854187012,28.53566496289292,27.94251451516452,28.469018121505638,197085600.0,-0.022532984434648906,-0.0019387257981363648,0.030363711016567985,-0.027130082314425485,28.31306610107422,28.365050888061525,28.20363422393799,0.9852602998019871,0.9908991983079254,0.9981672944218414,-0.03645848232226023,-0.0016666534938740707,0.018944732730305922,0.014618931098397027,1.2959040987875798,48.097813044938995,2.950988265415482,201972000.0,0.9758065474422197,-0.001891821327516608,1,0
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000.0,-0.006279784237989472,-0.022532984434648906,-0.0019387257981363648,0.030363711016567985,28.151782989501953,28.35849723815918,28.17182186126709,0.979299341530336,0.9857884878330001,0.9927106769120659,-0.028218179546521838,-0.0046975308295967855,0.018320240538137696,0.01467014465047032,1.2488111722572794,47.76410668527238,-6.677565843819707,208934360.0,1.3811227602774383,-0.03112081765967085,2,1
2015-05-07,27.943227767944336,28.12615478256468,27.66660510038841,27.833916456516,175763600.0,0.006185130714173592,-0.006279784237989472,-0.022532984434648906,-0.0019387257981363648,28.179917907714845,28.349868965148925,28.15846248626709,0.9856563288633016,0.9923563043107299,0.9940052259979401,0.005059772394624407,-0.006137669985149197,0.018200246505484515,0.014633043286521954,1.2437772614428197,52.04245398623066,-3.098906623199696,211225740.0,0.8321126014282161,-0.005225487598681327,3,1
2015-05-08,28.46969413757324,28.46969413757324,28.132840211539968,28.25999674359536,222201600.0,0.018840571103702297,0.006185130714173592,-0.006279784237989472,-0.022532984434648906,28.144508361816406,28.36156597137451,28.14839023590088,1.0038124892789018,1.011414645703702,0.9923467692236324,-0.006180379266646718,0.008285244460038088,0.01936722106813984,0.015218663570554767,1.2725967019608573,51.114430556521484,3.0166175115824885,214298220.0,1.0368802876664118,0.006413240114166673,4,0
2015-05-11,28.179697036743164,28.45631803271888,28.02577002755684,28.41839452963739,168143200.0,-0.010186168471945312,0.018840571103702297,0.006185130714173592,-0.006279784237989472,28.06220703125,28.361540126800538,28.14122631072998,0.9935883915596834,1.0013670593309758,0.9894458095642106,-0.014392771192843212,-1.8342354703548835e-05,0.01820960897701108,0.015399327557927544,1.1824937750373916,49.877402237485136,2.1132955522127546,215432360.0,0.7804918444007205,0.014704912090291525,0,0
2015-05-12,28.07931327819824,28.30462472292589,27.845076653188137,28.01908022514789,192640000.0,-0.0035622724550244955,-0.010186168471945312,0.018840571103702297,0.006185130714173592,28.088677978515626,28.36260395050049,28.12925582885742,0.9900118242740807,0.9982245335261253,0.990342002008598,0.004735926313048422,0.0007583023055923732,0.017761058226744026,0.015388541177844129,1.1541742665195427,45.398912041921236,-6.643541944309426,219959440.0,0.8757978289088206,-0.008921024232629183,1,1
2015-05-13,28.110544204711918,28.37378085400866,28.079312882081744,28.141775527342084,138776800.0,0.001112239683508598,-0.0035622724550244955,-0.010186168471945312,0.018840571103702297,28.15649528503418,28.35989761352539,28.116710205078125,0.9912075349420673,0.9997806997930685,0.9928278186591829,0.012209893214687018,-0.0019217955576033008,0.01731071330717775,0.015366704115897791,1.1265078820167276,43.26408671907473,-7.850343837446751,221104200.0,0.6276533869551099,-0.002235872371653019,2,1
2015-05-14,28.766401290893555,28.766401290893555,28.36708631302993,28.42285677051672,180814000.0,0.023331355003497256,0.001112239683508598,-0.0035622724550244955,-0.010186168471945312,28.321129989624023,28.396760082244874,28.12092502593994,1.013017020518471,1.0229535928977513,0.99733666473211,0.029458784424809314,0.026302949749812177,0.01634116159857435,0.016168987709286275,1.0106484025087847,48.454579689470606,-1.4228225480145298,224471100.0,0.805511266261002,0.0008959215958487468,3,0
2015-05-15,28.72624397277832,28.88686313904668,28.601318711004723,28.793169192716487,152832000.0,-0.0013959799040954568,0.023331355003497256,0.001112239683508598,-0.0035622724550244955,28.37243995666504,28.447387409210204,28.133800506591797,1.0098025368571397,1.021058067360921,0.9973654012065482,0.009011330924925343,0.03653595994317671,0.013361892613611395,0.015910368001162897,0.8398229766046119,42.862936597776155,-2.5359754441450804,221721300.0,0.6892977805921218,0.016082251222117552,4,1
2015-05-18,29.04302406311035,29.161257160981798,28.63478390474045,28.63924649445973,203531600.0,0.011027549951612814,-0.0013959799040954568,0.023331355003497256,0.001112239683508598,28.545105361938475,28.48219699859619,28.152167320251465,1.0196904425786326,1.031644339589373,1.002208690690026,0.030636490706110298,0.02455977376788332,0.013738149027372751,0.015299885729495052,0.8979249433797017,50.38196200381924,7.117875284744507,222487020.0,0.9148021309288066,-0.001277045391000315,0,0
2015-05-19,29.01625061035156,29.19694631905053,28.92032366877132,29.154560233512147,178532800.0,-0.0009218548557688999,0.011027549951612814,-0.0013959799040954568,0.023331355003497256,28.73249282836914,28.523332118988037,28.16759952545166,1.017281238016206,1.0301286264785565,1.0073329689711064,0.033367530141158896,0.02918052037747887,0.010921705458198516,0.015228713307534884,0.7171784797337185,54.70947230206713,6.254892612596521,224926640.0,0.7937379049453636,0.0087529843952735,1,0
2015-05-20,29.01402282714844,29.219257706248666,28.853403634120667,29.000638461722566,145819600.0,-7.677708719278087e-05,-0.0009218548557688999,0.011027549951612814,-0.0013959799040954568,28.913188552856447,28.54536190032959,28.19467231750488,1.0164181112313535,1.0290604728587271,1.0128856888839308,0.032140203898474606,0.015419768295283909,0.01045065338511334,0.014969484382681347,0.6981304845211649,65.6072297197349,22.744293121958748,224686720.0,0.6489907369692344,-0.0005982752622241257,2,1
2015-05-21,29.31071662902832,29.364257484742,28.962709576784437,29.01625043249812,158921600.0,0.010225876075421692,-7.677708719278087e-05,-0.0009218548557688999,0.011027549951612814,29.0220516204834,28.570562744140624,28.237764892578124,1.0259061710305126,1.0379970490062478,1.015802589552961,0.018921912846535882,0.017496515760073494,0.010602834346520611,0.015029330425641484,0.7054761620272287,59.95875906436632,9.57679706054708,223478620.0,0.7111266393178909,-5.459823199201894e-05,3,1
2015-05-22,29.567258834838867,29.66318577422709,29.312945731377887,29.357564812372207,182384000.0,0.008752505408089473,0.010225876075421692,-7.677708719278087e-05,-0.0009218548557688999,29.190254592895506,28.601815509796143,28.276169052124022,1.0337546168952827,1.04565999659766,1.0205734871234948,0.029276882242506685,0.021596673267848532,0.009550361528417354,0.015109254338697989,0.6320868862440724,63.80704978841572,9.097577486348591,223692640.0,0.8153330391201069,0.008337494618239159,4,0
2015-05-26,28.91585922241211,29.649800184525905,28.80431833245809,29.58064537738767,282790400.0,-0.022031112727271762,0.008752505408089473,0.010225876075421692,-7.677708719278087e-05,29.16482162475586,28.57417287826538,28.30536632537842,1.0119578734825472,1.0215680973712156,1.020670720689163,-0.004378498617152005,-0.018760664985037034,0.011922033223398123,0.015399489707088343,0.7741836547941224,63.678158319748924,-1.929071399985979,218441320.0,1.2945829113283147,0.01133084393262129,1,1
2015-05-27,29.455720901489254,29.50479917235053,29.011790275005385,29.076482502618,183332800.0,0.018670089480125496,-0.022031112727271762,0.008752505408089473,0.010225876075421692,29.2527156829834,28.596738147735596,28.339318313598632,1.030037787852447,1.0393941228767989,1.0229388936548955,0.01514566085877811,0.01555988567382971,0.012684233834082603,0.01556689494139206,0.814821059809139,71.55916937141319,11.600410307046872,203823160.0,0.8994699130363791,-0.0198163230488938,2,0
2015-05-28,29.39771842956543,29.43564192592671,29.24602444412032,29.415565381492744,122933200.0,-0.0019691411429991756,0.018670089480125496,-0.022031112727271762,0.008752505408089473,29.329454803466795,28.637730407714844,28.362824096679688,1.0265379976356592,1.036487704093151,1.0241543022405715,0.013224488196720063,0.028688111007675543,0.01282232395734165,0.015150347883836792,0.846338582826946,69.17652100089732,5.369471212481606,197292600.0,0.6231009171149856,0.011633349877685042,3,0
2015-05-29,29.06309509277344,29.32410037647806,28.978322923995577,29.275022110760137,203538000.0,-0.01138262949193558,-0.0019691411429991756,0.018670089480125496,-0.022031112727271762,29.27993049621582,28.70075750350952,28.37328384399414,1.012624669896591,1.0243119990118914,1.0201797110280268,-0.008448157013317248,0.04533907040385787,0.011837287486233547,0.013943960756003125,0.8489185887257594,58.24046532447973,-5.437692995269195,190830420.0,1.0665909554671629,-0.002100268133161192,4,1
2015-06-01,29.1210994720459,29.310720381846835,29.011791558077427,29.063099423898517,128451200.0,0.0019958087425753224,-0.01138262949193558,-0.0019691411429991756,0.018670089480125496,29.190698623657227,28.724475383758545,28.389213523864747,1.0138078792732839,1.0257804235247978,1.0162308704918,-0.015089642407677739,0.01655886757320313,0.011806699349458823,0.0122843236570723,0.9611192019237867,63.97345766113056,-7.585711710282631,185550460.0,0.6922709865553553,-0.007879864147976328,0,0
2015-06-02,28.99171638488769,29.147872986498268,28.848944148563945,28.96940684010392,134670400.0,-0.004442932770529651,0.0019958087425753224,-0.01138262949193558,-0.0019691411429991756,29.205870056152342,28.74450101852417,28.409664459228516,1.0086004403487194,1.0204878141554432,1.0160506886980174,0.002623375701621411,0.014008248818797808,0.011416353611846444,0.012327394454871219,0.9260962366086393,63.427418811556635,-5.7491021893406895,182086320.0,0.7395964727059122,0.0014760931062043304,1,1
2015-06-03,29.02741050720215,29.210339266134035,28.97833222573062,29.14787661770828,123934000.0,0.0012311834815361689,-0.004442932770529651,0.0019958087425753224,-0.01138262949193558,29.12020797729492,28.79852361679077,28.42500888824463,1.0079478689066521,1.0211926624658558,1.0111701684706016,-0.014540821992424902,0.03866080681779005,0.011419811229453557,0.011041480453962329,1.0342644971449875,63.47539957883597,5.23493425435624,178428740.0,0.6945854126414837,-0.0030859962917567075,2,0
2015-06-04,28.85786437988281,29.13002447267988,28.757478241644847,28.906942652613985,153800400.0,-0.005840897426150793,0.0012311834815361689,-0.004442932770529651,0.0019958087425753224,29.0122371673584,28.852843952178954,28.43927261352539,1.0001740011387499,1.0147187929890422,1.0055243502319433,-0.01836380775521973,0.039119542106511584,0.011574003553243383,0.011024673757168488,1.0498273062926426,51.5684641656979,-12.404993495432663,171690560.0,0.8957999787524719,0.0011028941366004945,3,0
2015-06-05,28.699472427368164,28.93147940735472,28.634780202616195,28.88909332039805,142507200.0,-0.0054886928024050485,-0.005840897426150793,0.0012311834815361689,-0.004442932770529651,28.939512634277342,28.890656185150146,28.465075263977052,0.9933825055216209,1.0082345527358483,1.001691081324498,-0.012511491437664946,0.02706361146622327,0.011012225414049172,0.011098994291540409,0.992182275689846,49.5587967183227,-13.868622093233938,170027740.0,0.8381408821878125,-0.004895494921522549,4,0
2015-06-08,28.509859085083008,28.82440528818372,28.293469433641413,28.75524706027214,210699200.0,-0.0066068581143791105,-0.0054886928024050485,-0.005840897426150793,0.0012311834815361689,28.817264556884766,28.892664432525635,28.48326446533203,0.98675077723148,1.0009336928280586,0.9973903453654489,-0.02098960540791517,0.001410796593587671,0.010391684331113897,0.010432339157448615,0.9961029999388304,40.828870233034806,-22.646529345801163,169452620.0,1.2434106949777466,-0.006824699331957817,0,0
2015-06-09,28.42508316040039,28.57231796852488,28.02353693293006,28.26446398862062,224301600.0,-0.002973565194749561,-0.0066068581143791105,-0.0054886928024050485,-0.005840897426150793,28.703937911987303,28.904933738708497,28.50415668487549,0.9833990078425433,0.997225894968608,0.993046314219637,-0.01954465948013573,0.008707904962117707,0.008135911916338294,0.010178828593316295,0.7992974674591301,40.0300954459247,-11.538368719773196,172260540.0,1.3021066809612927,-0.008602834090896369,1,1
